,Tweets,tag
410,RT @UNHCRLebanon: Adnan lost the ability to walk after being injured in Syria. Despite his injury  he hasn't lost his passion for photograp…,refugee
411,"This research shows #migrant business owners are creating jobs  contributing to our economy  giving back to our co… https://t.co/sL70aIn5JD
It wouldn't make any sense to send a French-speaking refugee to a German-speaking town in Switzerland. The solution… https://t.co/CQSiX1LSx0
«To integrate» means allowing refugees and migrants to participate fully in the life of the society that welcomes… https://t.co/d3SnnBml5H",refugee
412,One a week  Dr. Tine visits a #refugee center in Indonesia. She tells us why she decided to volunteer and what it m… https://t.co/q9Ycq6juJQ,refugee
413,https://t.co/TebQSBZ12w,refugee
414,“«Promoting» entails supporting the integral human development of migrants and refugees. I would stress the importa… https://t.co/nwc52W8oXS,refugee
415,https://t.co/WnH8ORidt9,refugee
416,“It shows an alternative to how refugees should be housed. Not in the middle of nowhere  but in the city  with acce… https://t.co/cfzVMpHFvD,refugee
417,"«Protecting» has to do with our duty to recognize and defend the inviolable dignity of those who flee real dangers… https://t.co/LKE92x6wbY
When it comes to the #refugee crisis  it can be hard to know what’s really going on.
Take this quick quiz to find o… https://t.co/NrZU4vdFpG
Shaken by the moving individual stories of tragedy that lie behind the vast numbers  but enriched too by the privi… https://t.co/nIyLYrt7nl",refugee
418,"«Welcoming» calls for expanding legal pathways for entry and no longer pushing migrants and displaced people towar… https://t.co/jt6JwCjvlf
From his days as a student in an Iraqi university  Akil shares his journey to resettle in Rochester  NY  including… https://t.co/d0BB07aJCS
#Refugee and #migrant women face enormous vulnerabilities. Uprooted from their homes  separated from their support… https://t.co/wYjlTFJzcw
The Goldhills have always kept an open home  welcoming students and friends to stay. However  for the first time … https://t.co/cJmOtexzr0",refugee
419,"To facilitate the movement of migrants for the benefit of all would eliminate human trafficking and perilous trave… https://t.co/XYaI22OiUO
Children like Sofia have suffered enough. They deserve our best effort to protect their right to an education. We… https://t.co/pepYFP7Cim",refugee
420,Grateful to be alive  rescued Eritreans sing hymns to the Lord.,refugee
421,@openarms_found @guardiacostiera https://t.co/4Uzx0iuxgl,refugee
422,"Nora Sandigo is an immigration activist in South Florida who has accepted responsibility for 1 250 #children of… https://t.co/eBNuNzCywB
Every stranger who knocks on our door is an opportunity to encounter Jesus Christ who identifies with the stranger… https://t.co/FWVtcfPs36",refugee
423,Volunteers like Sari make a big difference in the lives of #refugees. Sari tells us why she teaches refugees Indone… https://t.co/nvmvUMeihN,refugee
424,Refugees can be a benefit to their host countries  not a burden.,refugee
425,https://t.co/pXdGlXJHty,refugee
426,“The most lovely  surprising thing that happened is that we became friends ” Emily Reynolds  28  said of her experi… https://t.co/QjBzofY6Ig,refugee
427,"In a true encounter with a neighbour  are we capable of recognizing Jesus Christ who is asking to be welcomed  pro… https://t.co/GYxehEFzZC
All you have to do is put youself in their shoes and ask yourself: What would I need if I landed in some strange p… https://t.co/wP03JFDOT8",refugee
428,“Having doubts and fears is not a sin. The sin is to allow these fears to determine our responses  to limit our cho… https://t.co/xO4XZRFCPN,refugee
429,"For the stranger  the migrant  the refugee  the asylum seeker and the displaced person  every door in a new land i… https://t.co/b4vAMD5Yvc
“It is an invitation to overcome our fears so as to encounter the other  to welcome  to know  and to acknowledge hi… https://t.co/lshAQ5Ojrg
Sent from her mother to escape genocide in Somalia  Fatuma tells of her 15year stay in a refugee camp with her sist… https://t.co/r0Ehf2zJmz
It is easy to see the troubles of our brothers and sisters on the other side of the world as being their own  but i… https://t.co/YADxVouyXK
How much do we take for granted?  Food  water  shelter  love  family... How can we support those who have so few of… https://t.co/0rTp6pEClZ
It's hard  especially at the landings  to see the fear in their eyes and to hear stories that I would have never w… https://t.co/dZizHe2nWe",refugee
430,Pope's Message for World Day of Migrants and Refugees: https://t.co/Xm1Ofp047X,refugee
431, #welcome #protect #promote… https://t.co/XDqly7DXqw,refugee
432,RT @Pontifex: We should work to accommodate  to protect  to promote and to integrate whoever is forced to leave their own home and undergo…,refugee
433,"Every stranger who knocks at our door is an opportunity for an encounter with Jesus Christ  who identifies with th… https://t.co/CJUBqfsUUR
If we fail to suffer with those who suffer... we need to question our own humanity."" Pope Francis",refugee
434,14 January 2018… https://t.co/GdNgC6LK3t,refugee
435,RT @SLCT2015: Often global problems seem so big we imagine nothing we do will make a difference. Can you do just one thing? Jesuit Provinci…,refugee
436,RT @jesuitnews: Everyone can #Do1Thing to respond to today's #refugee crisis. https://t.co/DEyPJ15eGD via @jrsusa https://t.co/NEMJPw6mIC,refugee
437,Let’s welcome  protect  promote and integrate refugees as Pope Francis is asking us. ,refugee
438,https://t.co/t9QE6ofiN3,refugee
439,RT @Crux: Fear of immigrants isn't a sin  but being driven by it is  Pope Francis says in Mass for World Day of Migrants and Refugees. http…,refugee
440,https://t.co/yDRdvG4uu9 https://t.co/h89Qf5YyOp,refugee
441,Focusing on #migration  Pope Francis  emphasized that the ability to leave one’s own country and to return there wa… https://t.co/EC8SrKKWF3,refugee
442,Let us pray for all displaced people and refugees  and may the causes of this painful scourge be removed.,refugee
443,Pope Fr… https://t.co/PR2GPSiAft,refugee
444,“Where there is the body of the suffering Christ  there is Christ; and where there is Christ  there is his Church:… https://t.co/yO0MpILAyw,refugee
445,"A change of attitude towards migrants and refugees is needed on everyone's part. Let's move away from a fearful an… https://t.co/ZH7HGTWUML
The UN General Assembly requested Secretary-General António Guterres to prepare a report as an input to the zero dr… https://t.co/8DClhXTIBE
RT @jrsusa: As we celebrate National Migration Week we should be reminded of Hebrews  13:2  “Do not neglect to show hospitality to stranger…
Per molti  semmai  è eccessiva la lentezza con cui il mondo “sviluppato” risponde a bisogni così ovvi e pressanti.… https://t.co/VzARzLzKIR",refugee
446,RT @eu_eeas: .@FedericaMog meets with Vatican undersecretary for Migration Fabio Baggio. Read more here: https://t.co/TiZlNbPWUy … https://…,refugee
447,RT @Pontifex: If we fail to suffer with those who suffer  even those of different religions  languages or cultures  we need to question our…,refugee
448,RT @antonioguterres: Let us focus on the overwhelming positives of migration and use facts  not prejudice  to address its challenges. https…,refugee
449,Migrant workers and students attended the launch of Migration Week on Jan. 7 at Don Bosco Youth Center in Ho Chi Mi… https://t.co/knd8RM9AQV,refugee
450,"Migrants and refugees don't represent just a problem to be solved  but are brothers and sisters to be welcomed  re… https://t.co/2oC9VaiF4I
“Many Journeys  One Family”

https://t.co/xDKTvJUmky
RT @CatholicBishops: The Parish Resource Pack for the World Day of Migrants and Refugees is now available on https://t.co/Acv2B0tZ2m @M_RSe…
RT @ComeceEu: Fr. Fabio Baggio presented @Pontifex's 20 points on the Global Compacts on Migrants and Refugees at @EP_Justice debate on #mi…
As refugees and asylum seekers rebuild their lives here they help to make Scotland stronger  more compassionate an… https://t.co/yXyc77tdu4",refugee
451,"Migratory movements call for appropriate reception procedures that do not leave migrants adrift at sea or in the h… https://t.co/TRDvacK2LH
In the Judeo-Christian tradition  the history of salvation is essentially a history of migration.""",refugee
452,https://t.co/J81UzjhtNo,refugee
453,RT @Refugees: Thank you @kristindavis for standing #withrefugees  and for thanking our amazing  dedicated staff ❤️ https://t.co/HFkTr1DOS1,refugee
454,Cardinal Cupich: “We  as people of faith  build bridges  not walls. We bring people together; that’s our task  that… https://t.co/Ge4UdHXV8y,refugee
455,"The Church is a mother without borders and without frontiers. She is the mother of all and strives to foment a cul… https://t.co/lXqxuqxsUD
Ali is a poet and rapper from Syria  at Timisoara he finally started a new life.""",refugee
456,I Get You spreads and improves t… https://t.co/a6xUzmGv2v,refugee
457,One way you can respond to Pope Francis call is to get involved with our Share the Journey campaign.,refugee
458,https://t.co/579Btg5Qyb,refugee
459,“A single individual is enough for hope to exist. And that individual can be you.” Pope Francis,refugee
460,https://t.co/GhCB3tISoU,refugee
461,RT @JRSEurope: Fr. Fabio Baggio presenting the Holy Father's 20 points on the Global Compacts on Migrants and Refugees at @EP_Justice debat…,refugee
462,RT @jrs_mena: A video by @M_RSection on Pope Francis's call to welcome  protect  promote and integrate migrants and #refugees https://t.co/…,refugee
463,"We discover that they do not arrive empty-handed. They bring their courage  skills  energy and aspirations  as wel… https://t.co/fk3cKH1tbs
“It is important for all - civil and educational institutions  Church and welfare programmes - to commit and assure… https://t.co/Wfbb3eE0zu
After 18 years in a refugee camp without electricity or roofing  Tek came to Upstate NY with $20. Now a case manage… https://t.co/GNHQSVO4T5
...every encounter is an opportunity of personal enrichment and reaffirmation of our own identity.""",refugee
464,https://t.co/veVEEL8bnl,refugee
465,"This year’s message from Pope Francis  however  doesn’t require too much work. It’s a clear teaching on immigratio… https://t.co/Rfmv5vcYnP
RT @PontAcadLife: #PopeFrancis to Diplomats: No to negative rhetoric towards migrants. There have always been migrations. We welcome others…
At Ballaghaderreen Community Park a football training session  held for two and a half hours every Monday evening… https://t.co/6W6N5DEIpQ",refugee
466,I  myself  was born in a family of migrants,refugee
467,Pope Francis https://t.co/4f81SJtyFv,refugee
468,Turkey’s role in protecting people who have fled armed conflict and persecution is worthy of support.,refugee
469,https://t.co/JIzr1Oi4R7,refugee
470,The bishop has personally accommodated refugees in his bishopric in northern Hungary.,refugee
471,“If a person comes through th… https://t.co/Upj4JKAg3z,refugee
472,"Human trafficking is an open wound on the body of contemporary society  a scourge upon the body of Christ. It is a… https://t.co/ib4VDDodXq
Saddam is a Syrian teenager that wanted to surf  Miguel is a Nazareno surfer...""",refugee
473,I Get You spreads and improves t… https://t.co/RUUz21HGox,refugee
474,Let's not extinguish the hope in their hearts; let's not suffocate their hopes for peace,refugee
475,https://t.co/saXB5TAbBT,refugee
476,“I like this work ” says Radwa Al Nazer  29  from Damascus  Syria. “It requires a lot of patience and kindness but… https://t.co/jCEHGuWbC5,refugee
477,A foreigner is one of our brothers to recognize and to help.,refugee
478,Pope Francis https://t.co/KEIW4Z1k0a,refugee
479,"“I am proud to work for the Apostleship of the Sea  the greatest and most effective maritime charity in the world.""",refugee
480,https://t.co/7hbXdWhCSw,refugee
481,A Word of Thanks,refugee
482,@ICMC_news @bobvitillo ,refugee
483,https://t.co/3jMSRbhJs6,refugee
484,"Migration can offer possibilities for a new evangelization  open vistas for the growth of a new humanity foreshado… https://t.co/rc930m2xqD
Soe tells of the difficult decision to leave family and friends to begin a free life in the US. Soe believes educat… https://t.co/pR7AhmmzHX
RT @ICMC_news: As some governments refuse to accept #migrants &amp; #refugees  @M_RSection's @jesuitczerny says “our role is [to help them] see…
This amazing girl fled Syria and travelled to Germany in a wheelchair.

https://t.co/pP8cO5OTgN
RT @LaCroixInt: #Migrants and #refugees are the focus of #PopeFrancis' New Year's prayers https://t.co/3S40y2fTYL @Pontifex @PopeFranForums…
RT @JesuitRefugee: A video by @M_RSection on Pope Francis's call to welcome  protect  promote and integrate migrants and #refugees
https://…
I’d like it that the war ends and then we can go looking for my parents. If I have to stay here in Uganda then I h… https://t.co/5P77vO0CCe",refugee
485,"Those who  for what may be political reasons  foment fear of migrants instead of building peace are sowing violenc… https://t.co/65giHYeOSw
Migrants and refugees are not just people in difficulty  who need help  but are “artisans of peace  contributors to… https://t.co/JgvMBkGiCc
Mohamed is a Sudanese car painter  Luca is an Italian migrant working with him...""",refugee
486,I Get You spreads and improves… https://t.co/V5Vgk1p60P,refugee
487,RT @Refugees: This San Francisco coffee shop is staffed entirely by refugees at @1951coffee Company ☕️ https://t.co/ERPLi6C53E,refugee
488,Pope Francis Calls for Empathy Toward #Migrants and #Refugees,refugee
489,https://t.co/wyF9vCUIZv,refugee
490,Refugees who knock on our doors  each one of you bears the face of God.,refugee
491,Pope Francis https://t.co/xS7JgveOJI,refugee
492,A man who entered the country as a young refugee from Vietnam in 1973 became its new auxiliary bishop.,refugee
493,https://t.co/smFXm7tzMM,refugee
494,RT @JesuitRefugee: Happy #WorldDayofPeace! Take a look at Pope Francis's message highlighting the plight of refugees worldwide: https://t.c…,refugee
495,RT @PontAcadLife: Migrants and refugees: men and women in search of peace: the theme of #PopeFrancis' message for the 51stWorld Day of #Pea…,refugee
496,1 January 2018  World Day of #Peace: #migrants and #refugees protagonists of the message of Pope Francis,refugee
497,https://t.co/b9Wjqp9cpb,refugee
498,«If the ‘dream’ of a peaceful world is shared by all  if the refugees’ and migrants’ contribution is properly evalu… https://t.co/tvWBNrUSKb,refugee
499,Samir and his family became targets of Iraqi persecution and flee their home. 3 years later  Samir is a businessman… https://t.co/wC7r6FEm2d,refugee
500,"Migrants and refugees  ""seekers of peace""",refugee
501,Let’s welcome  protect  promote and integrate refugees as Pope Francis is… https://t.co/mwMc8NaWD3,refugee
502,“In Syria  the donation of blood is considered the highest form of loyalty to the community. It’s very symbolic”,refugee
503,https://t.co/3WnGAiSUOE,refugee
504,"As the Church accompanies migrants and refugees on their journey  she seeks to understand the causes of migration … https://t.co/z6eW6OB34p
The little boy Manuel is slowly coming out of his shell with the help of neighbour  Martine  who is teaching him Fr… https://t.co/FKciH9Vru0
‘The city that is open and never closes’

https://t.co/PsZINg0VQj
God  in his infinite mercy  has embraced us pagans  sinners and foreigners  and demands that we do the same.""",refugee
505,Pope… https://t.co/qbZ47Zki98,refugee
506,"With refugees and migrants in the news  some commentators have sought to draw parallels between their plight and t… https://t.co/a8fOBcmhgN
So many other footsteps are hidden in the footsteps of Joseph and Mary. We see the tracks of entire families force… https://t.co/1SJ0NvxyBN",refugee
507,“On the open sea we are all equal  no matter the color of your skin  the flag of your country  there’s no space for… https://t.co/H1DBEcjaLZ,refugee
508,About 60 million people around the globe have been forced to leave their homes to escape war  violence and persecut… https://t.co/6QrGUqgzwu,refugee
509,“We see Jesus in many children forced to flee their homeland and travel alone under inhuman conditions  easy prey f… https://t.co/k4ROpm3vdM,refugee
510,Minors like Brahim and Hamsa often live on the street  Project Gauean gives them a roof and company...,refugee
511,I Get You… https://t.co/KDNtX02y4R,refugee
512,The United Nations General Assembly appointed on Sunday Morocco to host the intergovernmental conference on interna… https://t.co/9RTltckaQC,refugee
513,Exodus chronicles the dangerous journey millions of people have made in search of safety and a better life in Eur… https://t.co/K0JpQu6ULm,refugee
514,Don’t close your heart to a refugee Pope Francis @Pontifex https://t.co/x8eCeB4vRU,refugee
515,Pope Francis has likened the journey of Mary and Joseph to Bethlehem to the migrations of millions of people today… https://t.co/dTb5NeKDdo,refugee
516,"Peace to all people and to all nations on earth! Peace  which the angels proclaimed to the shepherds on Christmas… https://t.co/1exYXs29x8
You shall treat the stranger who sojourns with you as the native among you  and you shall love him as yourself  fo… https://t.co/Y4ndCHKCal",refugee
517,The Migrants and Refugees Section wishes you,refugee
518,a blessed Christmas and a happy 2018!,refugee
519,https://t.co/sX0PPgqrrV https://t.co/vDiHYuppps,refugee
520,https://t.co/1owDoVBzKy,refugee
521,We can all together say a pray for migrants and refugees who live in the most serious and difficult situations,refugee
522,Po… https://t.co/8XkxQMKxxu,refugee
523,Sadika shares her story as a stateless/Bedouin woman forced from Kuwait  leaving her children behind. After living… https://t.co/9njPeHhoES,refugee
524,"To address this situation and better prepare migrants to face possible emergencies  IOM and the Ministry of the In… https://t.co/khllOke9Yr
“At this time  we think of the many migrants  the many refugees  of their sufferings  their lives  many times witho… https://t.co/xS1blrr4FT
In 2015 he had to flee Iran  now Majid Adin has worked with us to make this beautiful video for refugees this winte… https://t.co/YOfyiGQq6z
“I feel lucky because it’s not always easy to find your own spot in the world. Here I can offer my contribution and… https://t.co/fGdghclzjG
https://t.co/ytag6X8sYv
“Dear migrants and refugees! Never lose the hope that you too are facing a more secure future”
Pope Francis https://t.co/qpLB6sNFVA
Sadou is a Senegalese cook  'Taste of Home' is a project aiming to integrate through work...""",refugee
525,#IGetYou spreads the… https://t.co/CZOJOTVyW6,refugee
526,https://t.co/HAbvaeEfqo,refugee
527,May migrants in search of a dignified life find welcome and help.,refugee
528,Pope Francis https://t.co/90PGbpfaAL,refugee
529,RT @Refugees: Making a difference  one smile at a time 😊,refugee
530,Help us to spread smiles by sending your message to @lettersoflove18 https://t.co/…,refugee
531,https://t.co/3R2FgEJKer,refugee
532,"So many migrants and refugees continue to be inspired by trust and hope. In their hearts  they long for a better f… https://t.co/44netPpeNl
RT @Refugees: We asked 11 young refugees how the world can help refugees https://t.co/dRfmbNRJf3 https://t.co/euW9NkLgWc
RT @JRSEurope: Have you read the Holy Father's 20 points on the Global Compacts on Migrants and #Refugees yet? @M_RSection https://t.co/7X4…
RT @jrs_mena: Have you read the Holy Father's 20 points on the Global Compacts on Migrants and #Refugees yet? @M_RSection https://t.co/BlU9…
RT @CatholicFamCntr: Thank you  @M_RSection and all around the world who seek to encounter Love https://t.co/H2eiXpxXSh
“Evidence overwhelmingly shows that #migrants generate economic  social and cultural benefits for societies everywh… https://t.co/JJ9AFevygc
Some came alone. Some escaped with their families. All dreamed of living in peace. See Their Stories… https://t.co/1GQ58SCt61
RT @Pontifex: Every stranger that knocks at our door is an opportunity to meet Jesus Christ.
What it’s like to start life in a new country — when you’re still figuring out who you are.

https://t.co/fVThfyJF5i
We should never forget that migrants  long before becoming a number or a statistic  are first of all a person  a f… https://t.co/njx7bXJ1Qb",refugee
533,Look at the 20 Action Points document released by Pope Francis ahead of the UN General Assembly 2018:,refugee
534,https://t.co/0WtA2t2ALT,refugee
535,The Holy See  represented by Fr.Michael Czerny (@M_RSection) contributed to the dialogue reminding the internationa… https://t.co/k5k1hc7zYp,refugee
536,RT @JRSEurope: On #InternationalMigrantsDay  we remember Pope Francis' words: “In a spirit of compassion  let us embrace all those fleeing…,refugee
537,https://t.co/JqNHcmYsiT,refugee
538,The Holy Mother of God herself experienced the hardship of exile Pope Francis https://t.co/KMQ7AJ1Kdr,refugee
539,https://t.co/z5n1Qk2VaW,refugee
540,As one human family  we are all migrants  journeying in hope Pope Francis https://t.co/QIIY2oPeOS,refugee
541,Migrants are our brothers and sisters in seeking a better life far away from poverty  hunger and war.,refugee
542,Pope Francis https://t.co/DBjESpBoJl,refugee
543,"Unfortunately  in Europe there are countries that have chosen to close their borders. The most painful thing is th… https://t.co/1EJDoPi5nq
The video message was shown for the first time at the stocktaking meeting in Puerto Vallarta for the Global Compact… https://t.co/BhqOnCLet7
We cannot be insensitive to families and to all our brothers and sisters who are refugees. We are called to help t… https://t.co/eG20CFznJX",refugee
544,"More than a dozen US cities have requested a role in global talks on responding to ever-larger waves of people on… https://t.co/YVZ7Bxl15I
The global compact should be the instrument to transform […] commitment into action  so that refugees have a fight… https://t.co/9jUjGp7wax",refugee
545,"Accompanying migrants and refugees on their journey  the Church strives to comprehend the causes and drivers of mi… https://t.co/yd5CwH094R
RT @gsijp: Video message from @Pontifex @M_RSection to the #GlobalCompactMigration  Stocktaking meeting in Puerto Vallarta on December 4. “…
Across Europe local citizens have opened their doors to #migrants and #refugees sharing meals  learning languages a… https://t.co/NyZ1cmoejz
I express my solidarity with migrants around the world and thank those who help them""",refugee
546,Pope Francis https://t.co/7tDMJfzVYO,refugee
547,https://t.co/z2cLP1y5Zz,refugee
548,RT @JesuitRefugee: A video by @M_RSection on Pope Francis's call to welcome  protect  promote and integrate migrants and #refugees https://…,refugee
549,https://t.co/1fAGopLviD,refugee
550,I invite everyone to see a ray of hope in the eyes and hearts of refugees and those forcibly displaced. Pope Fran… https://t.co/PUkr5gaB8T,refugee
551,https://t.co/DGUqIsXu73,refugee
552,https://t.co/WFyMQpNHIb,refugee
553,The Risen Shepherd walks beside all those forced to leave their homelands.,refugee
554,Pope Francis https://t.co/9egJ4WbQin,refugee
555,Every migrant has a name  a face and a story.,refugee
556,https://t.co/BF1MGCDxOn,refugee
557,"Let us think of how Jesus was a refugee  he had to flee for his life to be saved  with St Joseph and Our Lady  he… https://t.co/K33xLqzvoC
Instead of just restating migrants’ rights in beautiful words  the new Compact on Migration must move to concrete… https://t.co/qjzY24skxx",refugee
558,"Our Lady knows the suffering of refugees. In prayer  let us ask her to be close to these brothers and sisters of o… https://t.co/EZFd0bqe7w
Where is the Holy Family today?""",refugee
559,This Advent we are called to look at children born in camps  on borders  on the m… https://t.co/tsCTI48kBM,refugee
560,https://t.co/OfKe6HnNYz,refugee
561,“May the Lord sustain the people and organizations generously working to welcome #refugees and protect their dignit… https://t.co/fDnX64vEuh,refugee
562,"During his first year of adjusting to life in the United States  Sudanese refugee Bershlmaws Alo"" Koko has relied… https://t.co/e8brih4OUw",refugee
563,“Considering the current situation  welcoming means  above all  offering broader options for #migrants and… https://t.co/bUXw2AZpEq,refugee
564,"Many said the decision appeared to reinforce what they called an atmosphere of renewed American isolationism and e… https://t.co/CblOjsN9GR
The volunteers are making 1 000 meals a day for Venezuelan immigrants who have been streaming into Colombia to esca… https://t.co/vJG3RGT4fe
“Every stranger who knocks at our door is an opportunity for an encounter with Jesus Christ  who identifies with th… https://t.co/lDVothhC4G
https://t.co/sxR5PQO2Lr
“«Integrating» means allowing refugees and migrants to participate fully in the life of the society that welcomes t… https://t.co/MkbacfVWhk
https://t.co/Ktqh1utM23
«Promoting» entails supporting the integral human development of #migrants and #refugees. I would stress the impor… https://t.co/9pW6FV4JE9",refugee
565,Saving Lives at Sea,refugee
566,https://t.co/rWwRGxlfxS,refugee
567,"«Protecting» has to do with our duty to recognize and defend the inviolable dignity of those who flee real dangers… https://t.co/fyvYEbKCQG
https://t.co/ClDsiSlT0s
Saint Frances Xavier Cabrini  who devoted her life to the service of migrants and became their patron saint  taugh… https://t.co/9hULW59BsW",refugee
568,https://t.co/DKjaC6KXac,refugee
569,"«Welcoming» calls for expanding legal pathways for entry and no longer sending #migrants and displaced people to c… https://t.co/ikvv3RLNmL
Pope Francis has again called for a more welcoming attitude to migrants and refugees and has denounced “the spread… https://t.co/tuBqEy5V55",refugee
570,“Offering asylum seekers  refugees  migrants and victims of human trafficking an opportunity to find the peace they… https://t.co/iB2cFT3b6q,refugee
571,https://t.co/Kk4zcDA3mo,refugee
572,Female #refugees will receive training as air hostesses under a scheme to #integrate them into the Irish workforce.,refugee
573,https://t.co/PxhTWOaMGR,refugee
574,"All of us belong to one family  migrants and the local populations that welcome them  and all have the same right… https://t.co/1UBbmTDMLY
Pope Francis has placed the plight of #migrants and #refugees at the centre of his 2018 World Day of Peace Message.… https://t.co/x4QEr1dXT5
Those who  for what may be political reasons  foment fear of migrants instead of building peace are sowing violenc… https://t.co/XiROLZicMQ",refugee
575,“As we fix our gaze on the Holy Family of Nazareth as they were forced to become refugees  let us think of the trag… https://t.co/0zgYFu0pc0,refugee
576,"Expected in 2018  the Compact will seek to improve the international community’s response to large movements of re… https://t.co/G5ATXWcNMy
“The Church is mother and her motherly attention is expressed with special tenderness and closeness to those who ar… https://t.co/gBSe2ollha
“Migrants and refugees: seekers of peace!”
Pope Francis https://t.co/dQIupEmW2W
New Message of the Holy Father for World Day of #Peace. In the heart of #PopeFrancis are #migrants and #refugees… https://t.co/GdjXojj4YZ
https://t.co/SqrTIw0BsK
Solidarity means confronting the destructive effects of the reign of money: forced  dislocation  painful… https://t.co/Ol9gLonHb3",refugee
577,"We’ve compiled some facts to help you combat myths and misinformation about refugees that you might hear around th… https://t.co/orWDiB1cl8
Piero Bartolo  the extraordinary doctor who fought to give Lampedusa permanent air medical services  has personally… https://t.co/rd599JXPUy
“Another challenge to #peace is right before our eyes  and unfortunately in certain regions and at certain times ta… https://t.co/3zbCrUjdoL
How can we expand access to complementary pathways for admission? How can we address the root causes of large movem… https://t.co/gE9GaKh6Ld
The United States Conference of Catholic Bishops (USCCB) has issued a special #Thanksgiving message  offering a pa… https://t.co/pf1M2rqqtk",refugee
578,"A change of attitude towards #migrants and #refugees is needed on the part of everyone. Let's move away from defen… https://t.co/Xl6XdJibHM
Harnessing the goodwill of citizens can help tackle the world’s growing number of refugees  especially in expandin… https://t.co/TE5VzAx530",refugee
579,"Thanking all those who  even at the cost of their lives  are working to assist #refugees and #immigrants  I urge S… https://t.co/QCk7862bSf
The UWC Refugee Initiative hopes to more than double the number of scholarships it currently offers to refugees at… https://t.co/BiidXgj6EK",refugee
580,"Lord Jesus  you humbled yourself to redeem our weaknesses. Help us to enter into true fellowship with the poorest… https://t.co/qYjqugwJBF
“L’Africa non è una fake news”

https://t.co/WYZMRXfwcV
As Church we should remember that in tending the wounds of #refugees  evacuees and the victims of trafficking  we… https://t.co/NHZwY8bBW2",refugee
581,It is communities rebuilding themselves  families supporting their own families.,refugee
582,https://t.co/AFfN3aVPRX,refugee
583,"Migrants pose a special challenge for me  since I am Pastor of a Church without #frontiers  a Church who considers… https://t.co/6kprm4U9yY
An eight-strong ensemble of performers from five countries performed at the Besançon Music Festival in France.

https://t.co/ROX0g2MnZj
Many migrants  especially in the Americas  are unaccompanied children  at greater risk and in need of greater atte… https://t.co/5PEFTDR60v",refugee
584,"This is how Europe should be: an old lady who  as Pope Francis says  acts like a grandmother. Our hope is that thi… https://t.co/ISTjvAqk6n
Most Rev. Monsignor Christian Lépine  Archbishop of Montreal  explains how to welcome refugees according to Jesus’… https://t.co/gr08LzXKZS
I hope that   especially at the European level  the relevant Intitutions will be more courageous and generous in a… https://t.co/lTCBkxzGhd",refugee
585,"The two-year Share the Journey campaign ""calls on Catholics and others of goodwill to encounter migrants and refuge… https://t.co/TyCjGTXe8M",refugee
586,The Jesuit Refugee Service (JRS) was founded by Fr Pedro Arrupe SJ on 14 November 1980 in response to the plight of… https://t.co/uOSNOFy553,refugee
587,“Asylum seekers fleeing from persecution  violence and life-threatening situations need our understanding  our welc… https://t.co/osCLoEKxHp,refugee
588,The actions suggested in the three different areas point to the four milestones on which the Holy Father wishes to… https://t.co/WnBS8TVGSb,refugee
589,"Human trafficking is an open wound on the body of contemporary society  a scourge upon the body of Christ. It is a… https://t.co/9PjtQlKpLX
https://t.co/2B5csqazaC
“Solidarity with migrants and refugees must be accompanied by the courage and creativity necessary to develop  on a… https://t.co/jDNZKtnsKw
https://t.co/AEgnRr87BT
https://t.co/JEQj8DP6eM
“I think of the abomination of human trafficking  crimes and abuses against minors  the horror of slavery still pre… https://t.co/5FdiyIWUp2
Today at @M_RSection in Rome meeting with international Catholic Organizations on Migrants  Refugees and human traf… https://t.co/b2rx4UEVRH
https://t.co/x24mIsfCAW
“The lifeboat that must be lowered is a welcoming embrace for migrants: they are fleeing from intolerance  form per… https://t.co/ePZpoiNJyB
Senior Council of Europe official says faith organisations now the major providers of help for displaced people

https://t.co/bzV4DX3Vv5
Senior Council of Europe official says faith organisations now the major providers of help for displaced people
https://t.co/zVUJHYwHN1
In distant lands  even when they find work  refugees and immigrants do not always find a true welcome"" Pope Francis https://t.co/AyDaH3zENI",refugee
590,Towards more humane and effective migration and asylum policies.,refugee
591,https://t.co/V0n4GeDtqK,refugee
592,“Hope impels the hearts of those leaving home and homeland in search of a better life” Pope Francis https://t.co/xEkBQHY4PD,refugee
593,RT @CoESR_migration: Discussed possible challenges for and good examples of #integration of #migrants and #refugees with Fr. Fabio Baggio @…,refugee
594,https://t.co/Tt7vkQMhVS,refugee
595,To make the movement of migrants easier  for the benefit of all  thus making human traffic unnecessary Pope Franc… https://t.co/tjYWQO8NtZ,refugee
596,https://t.co/sOWGj5t7Tz,refugee
597,The presence of migrants and refugees seriously challenges the various societies which accept them Pope Francis https://t.co/Q2DyiKhLxS,refugee
598,https://t.co/30AOfzSUci,refugee
599,We must never forget that migrants are persons first of all and not simply a statistic Pope Francis https://t.co/MnGDHIvwLP,refugee
600,https://t.co/ATYM5jTBTU,refugee
601,Let's adopt every possible measure to guarantee child migrants protection and security Pope Francis https://t.co/zHLRwBBDUg,refugee
602,Joseph  Mary and Jesus experienced the tragic fate of refugees  which is marked by fear  uncertainty and unease P… https://t.co/XFdK87eIFq,refugee
603,The Catholic Church in Moscow and Initiatives with Migrants https://t.co/4BWWMX0ph7,refugee
604,https://t.co/QOmOcEzdxW,refugee
605,Give hope and consolation to refugees and the displaced Pope Francis https://t.co/HtK3mDdaH3,refugee
606,https://t.co/V6w50RVrot,refugee
