,Tweets,tag
442,Let us pray for all displaced people and refugees  and may the causes of this painful scourge be removed.,0
443,Pope Fr… https://t.co/PR2GPSiAft,0
444,“Where there is the body of the suffering Christ  there is Christ; and where there is Christ  there is his Church:… https://t.co/yO0MpILAyw,0
445,"A change of attitude towards migrants and refugees is needed on everyone's part. Let's move away from a fearful an… https://t.co/ZH7HGTWUML
The UN General Assembly requested Secretary-General António Guterres to prepare a report as an input to the zero dr… https://t.co/8DClhXTIBE
RT @jrsusa: As we celebrate National Migration Week we should be reminded of Hebrews  13:2  “Do not neglect to show hospitality to stranger…
Per molti  semmai  è eccessiva la lentezza con cui il mondo “sviluppato” risponde a bisogni così ovvi e pressanti.… https://t.co/VzARzLzKIR",0
446,RT @eu_eeas: .@FedericaMog meets with Vatican undersecretary for Migration Fabio Baggio. Read more here: https://t.co/TiZlNbPWUy … https://…,0
447,RT @Pontifex: If we fail to suffer with those who suffer  even those of different religions  languages or cultures  we need to question our…,0
448,RT @antonioguterres: Let us focus on the overwhelming positives of migration and use facts  not prejudice  to address its challenges. https…,0
449,Migrant workers and students attended the launch of Migration Week on Jan. 7 at Don Bosco Youth Center in Ho Chi Mi… https://t.co/knd8RM9AQV,0
450,"Migrants and refugees don't represent just a problem to be solved  but are brothers and sisters to be welcomed  re… https://t.co/2oC9VaiF4I
“Many Journeys  One Family”

https://t.co/xDKTvJUmky
RT @CatholicBishops: The Parish Resource Pack for the World Day of Migrants and Refugees is now available on https://t.co/Acv2B0tZ2m @M_RSe…
RT @ComeceEu: Fr. Fabio Baggio presented @Pontifex's 20 points on the Global Compacts on Migrants and Refugees at @EP_Justice debate on #mi…
As refugees and asylum seekers rebuild their lives here they help to make Scotland stronger  more compassionate an… https://t.co/yXyc77tdu4",0
451,"Migratory movements call for appropriate reception procedures that do not leave migrants adrift at sea or in the h… https://t.co/TRDvacK2LH
In the Judeo-Christian tradition  the history of salvation is essentially a history of migration.""",0
452,https://t.co/J81UzjhtNo,0
453,RT @Refugees: Thank you @kristindavis for standing #withrefugees  and for thanking our amazing  dedicated staff ❤️ https://t.co/HFkTr1DOS1,0
454,Cardinal Cupich: “We  as people of faith  build bridges  not walls. We bring people together; that’s our task  that… https://t.co/Ge4UdHXV8y,0
455,"The Church is a mother without borders and without frontiers. She is the mother of all and strives to foment a cul… https://t.co/lXqxuqxsUD
Ali is a poet and rapper from Syria  at Timisoara he finally started a new life.""",0
456,I Get You spreads and improves t… https://t.co/a6xUzmGv2v,0
457,One way you can respond to Pope Francis call is to get involved with our Share the Journey campaign.,0
458,https://t.co/579Btg5Qyb,0
459,“A single individual is enough for hope to exist. And that individual can be you.” Pope Francis,0
460,https://t.co/GhCB3tISoU,0
461,RT @JRSEurope: Fr. Fabio Baggio presenting the Holy Father's 20 points on the Global Compacts on Migrants and Refugees at @EP_Justice debat…,0
462,RT @jrs_mena: A video by @M_RSection on Pope Francis's call to welcome  protect  promote and integrate migrants and #refugees https://t.co/…,0
463,"We discover that they do not arrive empty-handed. They bring their courage  skills  energy and aspirations  as wel… https://t.co/fk3cKH1tbs
“It is important for all - civil and educational institutions  Church and welfare programmes - to commit and assure… https://t.co/Wfbb3eE0zu
After 18 years in a refugee camp without electricity or roofing  Tek came to Upstate NY with $20. Now a case manage… https://t.co/GNHQSVO4T5
...every encounter is an opportunity of personal enrichment and reaffirmation of our own identity.""",0
464,https://t.co/veVEEL8bnl,0
465,"This year’s message from Pope Francis  however  doesn’t require too much work. It’s a clear teaching on immigratio… https://t.co/Rfmv5vcYnP
RT @PontAcadLife: #PopeFrancis to Diplomats: No to negative rhetoric towards migrants. There have always been migrations. We welcome others…
At Ballaghaderreen Community Park a football training session  held for two and a half hours every Monday evening… https://t.co/6W6N5DEIpQ",0
466,I  myself  was born in a family of migrants,0
467,Pope Francis https://t.co/4f81SJtyFv,0
468,Turkey’s role in protecting people who have fled armed conflict and persecution is worthy of support.,0
469,https://t.co/JIzr1Oi4R7,0
470,The bishop has personally accommodated refugees in his bishopric in northern Hungary.,0
471,“If a person comes through th… https://t.co/Upj4JKAg3z,0
472,"Human trafficking is an open wound on the body of contemporary society  a scourge upon the body of Christ. It is a… https://t.co/ib4VDDodXq
Saddam is a Syrian teenager that wanted to surf  Miguel is a Nazareno surfer...""",0
473,I Get You spreads and improves t… https://t.co/RUUz21HGox,0
474,Let's not extinguish the hope in their hearts; let's not suffocate their hopes for peace,0
475,https://t.co/saXB5TAbBT,0
476,“I like this work ” says Radwa Al Nazer  29  from Damascus  Syria. “It requires a lot of patience and kindness but… https://t.co/jCEHGuWbC5,0
477,A foreigner is one of our brothers to recognize and to help.,0
478,Pope Francis https://t.co/KEIW4Z1k0a,0
479,"“I am proud to work for the Apostleship of the Sea  the greatest and most effective maritime charity in the world.""",0
480,https://t.co/7hbXdWhCSw,0
481,A Word of Thanks,0
482,@ICMC_news @bobvitillo ,0
483,https://t.co/3jMSRbhJs6,0
484,"Migration can offer possibilities for a new evangelization  open vistas for the growth of a new humanity foreshado… https://t.co/rc930m2xqD
Soe tells of the difficult decision to leave family and friends to begin a free life in the US. Soe believes educat… https://t.co/pR7AhmmzHX
RT @ICMC_news: As some governments refuse to accept #migrants &amp; #refugees  @M_RSection's @jesuitczerny says “our role is [to help them] see…
This amazing girl fled Syria and travelled to Germany in a wheelchair.

https://t.co/pP8cO5OTgN
RT @LaCroixInt: #Migrants and #refugees are the focus of #PopeFrancis' New Year's prayers https://t.co/3S40y2fTYL @Pontifex @PopeFranForums…
RT @JesuitRefugee: A video by @M_RSection on Pope Francis's call to welcome  protect  promote and integrate migrants and #refugees
https://…
I’d like it that the war ends and then we can go looking for my parents. If I have to stay here in Uganda then I h… https://t.co/5P77vO0CCe",0
485,"Those who  for what may be political reasons  foment fear of migrants instead of building peace are sowing violenc… https://t.co/65giHYeOSw
Migrants and refugees are not just people in difficulty  who need help  but are “artisans of peace  contributors to… https://t.co/JgvMBkGiCc
Mohamed is a Sudanese car painter  Luca is an Italian migrant working with him...""",0
486,I Get You spreads and improves… https://t.co/V5Vgk1p60P,0
487,RT @Refugees: This San Francisco coffee shop is staffed entirely by refugees at @1951coffee Company ☕️ https://t.co/ERPLi6C53E,0
488,Pope Francis Calls for Empathy Toward #Migrants and #Refugees,0
489,https://t.co/wyF9vCUIZv,0
490,Refugees who knock on our doors  each one of you bears the face of God.,0
491,Pope Francis https://t.co/xS7JgveOJI,0
492,A man who entered the country as a young refugee from Vietnam in 1973 became its new auxiliary bishop.,0
493,https://t.co/smFXm7tzMM,0
494,RT @JesuitRefugee: Happy #WorldDayofPeace! Take a look at Pope Francis's message highlighting the plight of refugees worldwide: https://t.c…,0
495,RT @PontAcadLife: Migrants and refugees: men and women in search of peace: the theme of #PopeFrancis' message for the 51stWorld Day of #Pea…,0
496,1 January 2018  World Day of #Peace: #migrants and #refugees protagonists of the message of Pope Francis,0
497,https://t.co/b9Wjqp9cpb,0
498,«If the ‘dream’ of a peaceful world is shared by all  if the refugees’ and migrants’ contribution is properly evalu… https://t.co/tvWBNrUSKb,0
499,Samir and his family became targets of Iraqi persecution and flee their home. 3 years later  Samir is a businessman… https://t.co/wC7r6FEm2d,0
500,"Migrants and refugees  ""seekers of peace""",0
501,Let’s welcome  protect  promote and integrate refugees as Pope Francis is… https://t.co/mwMc8NaWD3,0
502,“In Syria  the donation of blood is considered the highest form of loyalty to the community. It’s very symbolic”,0
503,https://t.co/3WnGAiSUOE,0
504,"As the Church accompanies migrants and refugees on their journey  she seeks to understand the causes of migration … https://t.co/z6eW6OB34p
The little boy Manuel is slowly coming out of his shell with the help of neighbour  Martine  who is teaching him Fr… https://t.co/FKciH9Vru0
‘The city that is open and never closes’

https://t.co/PsZINg0VQj
God  in his infinite mercy  has embraced us pagans  sinners and foreigners  and demands that we do the same.""",0
505,Pope… https://t.co/qbZ47Zki98,0
506,"With refugees and migrants in the news  some commentators have sought to draw parallels between their plight and t… https://t.co/a8fOBcmhgN
So many other footsteps are hidden in the footsteps of Joseph and Mary. We see the tracks of entire families force… https://t.co/1SJ0NvxyBN",0
507,“On the open sea we are all equal  no matter the color of your skin  the flag of your country  there’s no space for… https://t.co/H1DBEcjaLZ,0
508,About 60 million people around the globe have been forced to leave their homes to escape war  violence and persecut… https://t.co/6QrGUqgzwu,0
509,“We see Jesus in many children forced to flee their homeland and travel alone under inhuman conditions  easy prey f… https://t.co/k4ROpm3vdM,0
510,Minors like Brahim and Hamsa often live on the street  Project Gauean gives them a roof and company...,0
511,I Get You… https://t.co/KDNtX02y4R,0
512,The United Nations General Assembly appointed on Sunday Morocco to host the intergovernmental conference on interna… https://t.co/9RTltckaQC,0
513,Exodus chronicles the dangerous journey millions of people have made in search of safety and a better life in Eur… https://t.co/K0JpQu6ULm,0
514,Don’t close your heart to a refugee Pope Francis @Pontifex https://t.co/x8eCeB4vRU,0
515,Pope Francis has likened the journey of Mary and Joseph to Bethlehem to the migrations of millions of people today… https://t.co/dTb5NeKDdo,0
516,"Peace to all people and to all nations on earth! Peace  which the angels proclaimed to the shepherds on Christmas… https://t.co/1exYXs29x8
You shall treat the stranger who sojourns with you as the native among you  and you shall love him as yourself  fo… https://t.co/Y4ndCHKCal",0
517,The Migrants and Refugees Section wishes you,0
518,a blessed Christmas and a happy 2018!,0
519,https://t.co/sX0PPgqrrV https://t.co/vDiHYuppps,0
520,https://t.co/1owDoVBzKy,0
521,We can all together say a pray for migrants and refugees who live in the most serious and difficult situations,0
522,Po… https://t.co/8XkxQMKxxu,0
523,Sadika shares her story as a stateless/Bedouin woman forced from Kuwait  leaving her children behind. After living… https://t.co/9njPeHhoES,0
524,"To address this situation and better prepare migrants to face possible emergencies  IOM and the Ministry of the In… https://t.co/khllOke9Yr
“At this time  we think of the many migrants  the many refugees  of their sufferings  their lives  many times witho… https://t.co/xS1blrr4FT
In 2015 he had to flee Iran  now Majid Adin has worked with us to make this beautiful video for refugees this winte… https://t.co/YOfyiGQq6z
“I feel lucky because it’s not always easy to find your own spot in the world. Here I can offer my contribution and… https://t.co/fGdghclzjG
https://t.co/ytag6X8sYv
“Dear migrants and refugees! Never lose the hope that you too are facing a more secure future”
Pope Francis https://t.co/qpLB6sNFVA
Sadou is a Senegalese cook  'Taste of Home' is a project aiming to integrate through work...""",0
525,#IGetYou spreads the… https://t.co/CZOJOTVyW6,0
526,https://t.co/HAbvaeEfqo,0
527,May migrants in search of a dignified life find welcome and help.,0
528,Pope Francis https://t.co/90PGbpfaAL,0
529,RT @Refugees: Making a difference  one smile at a time 😊,0
530,Help us to spread smiles by sending your message to @lettersoflove18 https://t.co/…,0
531,https://t.co/3R2FgEJKer,0
532,"So many migrants and refugees continue to be inspired by trust and hope. In their hearts  they long for a better f… https://t.co/44netPpeNl
RT @Refugees: We asked 11 young refugees how the world can help refugees https://t.co/dRfmbNRJf3 https://t.co/euW9NkLgWc
RT @JRSEurope: Have you read the Holy Father's 20 points on the Global Compacts on Migrants and #Refugees yet? @M_RSection https://t.co/7X4…
RT @jrs_mena: Have you read the Holy Father's 20 points on the Global Compacts on Migrants and #Refugees yet? @M_RSection https://t.co/BlU9…
RT @CatholicFamCntr: Thank you  @M_RSection and all around the world who seek to encounter Love https://t.co/H2eiXpxXSh
“Evidence overwhelmingly shows that #migrants generate economic  social and cultural benefits for societies everywh… https://t.co/JJ9AFevygc
Some came alone. Some escaped with their families. All dreamed of living in peace. See Their Stories… https://t.co/1GQ58SCt61
RT @Pontifex: Every stranger that knocks at our door is an opportunity to meet Jesus Christ.
What it’s like to start life in a new country — when you’re still figuring out who you are.

https://t.co/fVThfyJF5i
We should never forget that migrants  long before becoming a number or a statistic  are first of all a person  a f… https://t.co/njx7bXJ1Qb",0
533,Look at the 20 Action Points document released by Pope Francis ahead of the UN General Assembly 2018:,0
534,https://t.co/0WtA2t2ALT,0
535,The Holy See  represented by Fr.Michael Czerny (@M_RSection) contributed to the dialogue reminding the internationa… https://t.co/k5k1hc7zYp,0
536,RT @JRSEurope: On #InternationalMigrantsDay  we remember Pope Francis' words: “In a spirit of compassion  let us embrace all those fleeing…,0
537,https://t.co/JqNHcmYsiT,0
538,The Holy Mother of God herself experienced the hardship of exile Pope Francis https://t.co/KMQ7AJ1Kdr,0
539,https://t.co/z5n1Qk2VaW,0
540,As one human family  we are all migrants  journeying in hope Pope Francis https://t.co/QIIY2oPeOS,0
541,Migrants are our brothers and sisters in seeking a better life far away from poverty  hunger and war.,0
542,Pope Francis https://t.co/DBjESpBoJl,0
543,"Unfortunately  in Europe there are countries that have chosen to close their borders. The most painful thing is th… https://t.co/1EJDoPi5nq
The video message was shown for the first time at the stocktaking meeting in Puerto Vallarta for the Global Compact… https://t.co/BhqOnCLet7
We cannot be insensitive to families and to all our brothers and sisters who are refugees. We are called to help t… https://t.co/eG20CFznJX",0
544,"More than a dozen US cities have requested a role in global talks on responding to ever-larger waves of people on… https://t.co/YVZ7Bxl15I
The global compact should be the instrument to transform […] commitment into action  so that refugees have a fight… https://t.co/9jUjGp7wax",0
545,"Accompanying migrants and refugees on their journey  the Church strives to comprehend the causes and drivers of mi… https://t.co/yd5CwH094R
RT @gsijp: Video message from @Pontifex @M_RSection to the #GlobalCompactMigration  Stocktaking meeting in Puerto Vallarta on December 4. “…
Across Europe local citizens have opened their doors to #migrants and #refugees sharing meals  learning languages a… https://t.co/NyZ1cmoejz
I express my solidarity with migrants around the world and thank those who help them""",0
546,Pope Francis https://t.co/7tDMJfzVYO,0
547,https://t.co/z2cLP1y5Zz,0
548,RT @JesuitRefugee: A video by @M_RSection on Pope Francis's call to welcome  protect  promote and integrate migrants and #refugees https://…,0
549,https://t.co/1fAGopLviD,0
550,I invite everyone to see a ray of hope in the eyes and hearts of refugees and those forcibly displaced. Pope Fran… https://t.co/PUkr5gaB8T,0
551,https://t.co/DGUqIsXu73,0
552,https://t.co/WFyMQpNHIb,0
553,The Risen Shepherd walks beside all those forced to leave their homelands.,0
554,Pope Francis https://t.co/9egJ4WbQin,0
555,Every migrant has a name  a face and a story.,0
556,https://t.co/BF1MGCDxOn,0
557,"Let us think of how Jesus was a refugee  he had to flee for his life to be saved  with St Joseph and Our Lady  he… https://t.co/K33xLqzvoC
Instead of just restating migrants’ rights in beautiful words  the new Compact on Migration must move to concrete… https://t.co/qjzY24skxx",0
558,"Our Lady knows the suffering of refugees. In prayer  let us ask her to be close to these brothers and sisters of o… https://t.co/EZFd0bqe7w
Where is the Holy Family today?""",0
559,This Advent we are called to look at children born in camps  on borders  on the m… https://t.co/tsCTI48kBM,0
560,https://t.co/OfKe6HnNYz,0
561,“May the Lord sustain the people and organizations generously working to welcome #refugees and protect their dignit… https://t.co/fDnX64vEuh,0
562,"During his first year of adjusting to life in the United States  Sudanese refugee Bershlmaws Alo"" Koko has relied… https://t.co/e8brih4OUw",0
563,“Considering the current situation  welcoming means  above all  offering broader options for #migrants and… https://t.co/bUXw2AZpEq,0
564,"Many said the decision appeared to reinforce what they called an atmosphere of renewed American isolationism and e… https://t.co/CblOjsN9GR
The volunteers are making 1 000 meals a day for Venezuelan immigrants who have been streaming into Colombia to esca… https://t.co/vJG3RGT4fe
“Every stranger who knocks at our door is an opportunity for an encounter with Jesus Christ  who identifies with th… https://t.co/lDVothhC4G
https://t.co/sxR5PQO2Lr
“«Integrating» means allowing refugees and migrants to participate fully in the life of the society that welcomes t… https://t.co/MkbacfVWhk
https://t.co/Ktqh1utM23
«Promoting» entails supporting the integral human development of #migrants and #refugees. I would stress the impor… https://t.co/9pW6FV4JE9",0
565,Saving Lives at Sea,0
566,https://t.co/rWwRGxlfxS,0
567,"«Protecting» has to do with our duty to recognize and defend the inviolable dignity of those who flee real dangers… https://t.co/fyvYEbKCQG
https://t.co/ClDsiSlT0s
Saint Frances Xavier Cabrini  who devoted her life to the service of migrants and became their patron saint  taugh… https://t.co/9hULW59BsW",0
568,https://t.co/DKjaC6KXac,0
569,"«Welcoming» calls for expanding legal pathways for entry and no longer sending #migrants and displaced people to c… https://t.co/ikvv3RLNmL
Pope Francis has again called for a more welcoming attitude to migrants and refugees and has denounced “the spread… https://t.co/tuBqEy5V55",0
570,“Offering asylum seekers  refugees  migrants and victims of human trafficking an opportunity to find the peace they… https://t.co/iB2cFT3b6q,0
571,https://t.co/Kk4zcDA3mo,0
572,Female #refugees will receive training as air hostesses under a scheme to #integrate them into the Irish workforce.,0
573,https://t.co/PxhTWOaMGR,0
574,"All of us belong to one family  migrants and the local populations that welcome them  and all have the same right… https://t.co/1UBbmTDMLY
Pope Francis has placed the plight of #migrants and #refugees at the centre of his 2018 World Day of Peace Message.… https://t.co/x4QEr1dXT5
Those who  for what may be political reasons  foment fear of migrants instead of building peace are sowing violenc… https://t.co/XiROLZicMQ",0
575,“As we fix our gaze on the Holy Family of Nazareth as they were forced to become refugees  let us think of the trag… https://t.co/0zgYFu0pc0,0
576,"Expected in 2018  the Compact will seek to improve the international community’s response to large movements of re… https://t.co/G5ATXWcNMy
“The Church is mother and her motherly attention is expressed with special tenderness and closeness to those who ar… https://t.co/gBSe2ollha
“Migrants and refugees: seekers of peace!”
Pope Francis https://t.co/dQIupEmW2W
New Message of the Holy Father for World Day of #Peace. In the heart of #PopeFrancis are #migrants and #refugees… https://t.co/GdjXojj4YZ
https://t.co/SqrTIw0BsK
Solidarity means confronting the destructive effects of the reign of money: forced  dislocation  painful… https://t.co/Ol9gLonHb3",0
577,"We’ve compiled some facts to help you combat myths and misinformation about refugees that you might hear around th… https://t.co/orWDiB1cl8
Piero Bartolo  the extraordinary doctor who fought to give Lampedusa permanent air medical services  has personally… https://t.co/rd599JXPUy
“Another challenge to #peace is right before our eyes  and unfortunately in certain regions and at certain times ta… https://t.co/3zbCrUjdoL
How can we expand access to complementary pathways for admission? How can we address the root causes of large movem… https://t.co/gE9GaKh6Ld
The United States Conference of Catholic Bishops (USCCB) has issued a special #Thanksgiving message  offering a pa… https://t.co/pf1M2rqqtk",0
578,"A change of attitude towards #migrants and #refugees is needed on the part of everyone. Let's move away from defen… https://t.co/Xl6XdJibHM
Harnessing the goodwill of citizens can help tackle the world’s growing number of refugees  especially in expandin… https://t.co/TE5VzAx530",0
579,"Thanking all those who  even at the cost of their lives  are working to assist #refugees and #immigrants  I urge S… https://t.co/QCk7862bSf
The UWC Refugee Initiative hopes to more than double the number of scholarships it currently offers to refugees at… https://t.co/BiidXgj6EK",0
580,"Lord Jesus  you humbled yourself to redeem our weaknesses. Help us to enter into true fellowship with the poorest… https://t.co/qYjqugwJBF
“L’Africa non è una fake news”

https://t.co/WYZMRXfwcV
As Church we should remember that in tending the wounds of #refugees  evacuees and the victims of trafficking  we… https://t.co/NHZwY8bBW2",0
581,It is communities rebuilding themselves  families supporting their own families.,0
582,https://t.co/AFfN3aVPRX,0
583,"Migrants pose a special challenge for me  since I am Pastor of a Church without #frontiers  a Church who considers… https://t.co/6kprm4U9yY
An eight-strong ensemble of performers from five countries performed at the Besançon Music Festival in France.

https://t.co/ROX0g2MnZj
Many migrants  especially in the Americas  are unaccompanied children  at greater risk and in need of greater atte… https://t.co/5PEFTDR60v",0
584,"This is how Europe should be: an old lady who  as Pope Francis says  acts like a grandmother. Our hope is that thi… https://t.co/ISTjvAqk6n
Most Rev. Monsignor Christian Lépine  Archbishop of Montreal  explains how to welcome refugees according to Jesus’… https://t.co/gr08LzXKZS
I hope that   especially at the European level  the relevant Intitutions will be more courageous and generous in a… https://t.co/lTCBkxzGhd",0
585,"The two-year Share the Journey campaign ""calls on Catholics and others of goodwill to encounter migrants and refuge… https://t.co/TyCjGTXe8M",0
586,The Jesuit Refugee Service (JRS) was founded by Fr Pedro Arrupe SJ on 14 November 1980 in response to the plight of… https://t.co/uOSNOFy553,0
587,“Asylum seekers fleeing from persecution  violence and life-threatening situations need our understanding  our welc… https://t.co/osCLoEKxHp,0
588,The actions suggested in the three different areas point to the four milestones on which the Holy Father wishes to… https://t.co/WnBS8TVGSb,0
589,"Human trafficking is an open wound on the body of contemporary society  a scourge upon the body of Christ. It is a… https://t.co/9PjtQlKpLX
https://t.co/2B5csqazaC
“Solidarity with migrants and refugees must be accompanied by the courage and creativity necessary to develop  on a… https://t.co/jDNZKtnsKw
https://t.co/AEgnRr87BT
https://t.co/JEQj8DP6eM
“I think of the abomination of human trafficking  crimes and abuses against minors  the horror of slavery still pre… https://t.co/5FdiyIWUp2
Today at @M_RSection in Rome meeting with international Catholic Organizations on Migrants  Refugees and human traf… https://t.co/b2rx4UEVRH
https://t.co/x24mIsfCAW
“The lifeboat that must be lowered is a welcoming embrace for migrants: they are fleeing from intolerance  form per… https://t.co/ePZpoiNJyB
Senior Council of Europe official says faith organisations now the major providers of help for displaced people

https://t.co/bzV4DX3Vv5
Senior Council of Europe official says faith organisations now the major providers of help for displaced people
https://t.co/zVUJHYwHN1
In distant lands  even when they find work  refugees and immigrants do not always find a true welcome"" Pope Francis https://t.co/AyDaH3zENI",0
590,Towards more humane and effective migration and asylum policies.,0
591,https://t.co/V0n4GeDtqK,0
592,“Hope impels the hearts of those leaving home and homeland in search of a better life” Pope Francis https://t.co/xEkBQHY4PD,0
593,RT @CoESR_migration: Discussed possible challenges for and good examples of #integration of #migrants and #refugees with Fr. Fabio Baggio @…,0
594,https://t.co/Tt7vkQMhVS,0
595,To make the movement of migrants easier  for the benefit of all  thus making human traffic unnecessary Pope Franc… https://t.co/tjYWQO8NtZ,0
596,https://t.co/sOWGj5t7Tz,0
597,The presence of migrants and refugees seriously challenges the various societies which accept them Pope Francis https://t.co/Q2DyiKhLxS,0
598,https://t.co/30AOfzSUci,0
599,We must never forget that migrants are persons first of all and not simply a statistic Pope Francis https://t.co/MnGDHIvwLP,0
600,https://t.co/ATYM5jTBTU,0
601,Let's adopt every possible measure to guarantee child migrants protection and security Pope Francis https://t.co/zHLRwBBDUg,0
602,Joseph  Mary and Jesus experienced the tragic fate of refugees  which is marked by fear  uncertainty and unease P… https://t.co/XFdK87eIFq,0
603,The Catholic Church in Moscow and Initiatives with Migrants https://t.co/4BWWMX0ph7,0
604,https://t.co/QOmOcEzdxW,0
605,Give hope and consolation to refugees and the displaced Pope Francis https://t.co/HtK3mDdaH3,0
606,https://t.co/V6w50RVrot,0
607,I thank all those who offer refugees their assistance and solidarity. Pope Francis https://t.co/ODBRRTtF2V,0
608,https://t.co/mIqgVxM2c3,0
609,Grant that migrants in search of a dignified life may find acceptance and assistance. Pope Francis https://t.co/2i9YB6gyXN,0
610,https://t.co/UciyMJzDNa,0
611,Let us pray for all the displaced people and refugees  that the causes of this painful scourge may be removed Pop… https://t.co/819M9iDKLU,0
612,https://t.co/47WLse64eu,0
613,Migrants: they flee intolerance  persecution  and lack of a future. May no one avert their eyes from their plight… https://t.co/Okf7IYcl05,0
614,https://t.co/WxETGuqOXA,0
615,Let us not forget the flesh of Christ which is in the flesh of refugees Pope Francis https://t.co/5P7v3zDvnx,0
616,https://t.co/na0LD2c55o,0
617,In the encounter with migrants  it is important to adopt an integral perspective  able to enhance its potential.… https://t.co/oKHATHvuUz,0
618,https://t.co/IzRZAYl9Cr,0
619,Christ himself asks us to welcome our brother and sister migrants and refugees with arms wide open. Pope Francis https://t.co/UcavsGhnp3,0
620,https://t.co/82KBhapNMN,0
621,"Unfortunately migrants are often made to lose heart  feel disappointment  suffer loneliness and become marginalize… https://t.co/pfvbbNg8ya
https://t.co/ZIcoMMLpDu
Bring relief everywhere to the displaced and to refugees  restoring their dignity and their security."" Pope Francis https://t.co/jnizFATYcT",0
622,https://t.co/O9QD325BQY,0
623,Let us think of the tragedy of those migrants and refugees who are victims of rejection and exploitation Pope Fra… https://t.co/0JcvdZZjVe,0
624,https://t.co/hBLRBovBop,0
625,The degrading conditions in which so many refugees are forced to live are intolerable! Pope Francis https://t.co/ycWI6Idfiv,0
626,https://t.co/KaKcWgrtTg,0
627,Blessed are the hands that reach beyond every barrier of culture  religion and nationality. Pope Francis https://t.co/5C0o19qkOT,0
628,https://t.co/RfAs5reapL,0
629,I sincerely thank everyone who is working with refugees. Pope Francis https://t.co/gCiLffQp9s,0
630,https://t.co/22COA1Jd7Q,0
631,https://t.co/0q6v3WdQj5,0
632,Human trafficking is a crime against humanity. We should unite our efforts to free the victims Pope Francis https://t.co/7HSccnkMVV,0
633,https://t.co/MDC0NUBWcW,0
634,The Lord calls us courageously and generously to offer greater hospitality in our  communities Pope Francis https://t.co/AsUmB0ECBu,0
635,https://t.co/of3GdaHqXE,0
636,The lifeboat that you lower is a welcoming embrace to migrants Pope Francis https://t.co/YqgIFPvXfM,0
637,https://t.co/0OdtOJEVxm,0
638,Let us pray to Our Lady  for the pain of refugees  that she be close to these of our brothers and sisters Pope Fr… https://t.co/vGY6YAc4Lz,0
639,https://t.co/5r4qTknQ3P,0
640,Children have the right to a healthy and secure family environment Pope Francis https://t.co/2CsoOlEZjT,0
641,https://t.co/4iBw3qxBh7,0
642,A firm commitment to human rights springs from an awareness of the unique and supreme value of each person Pope F… https://t.co/VWa3vXza3x,0
643,https://t.co/uuudciQl25,0
644,A society made up of different cultures must seek unity in respect Pope Francis https://t.co/SQtWhZuEya,0
645,https://t.co/HbVWCj4oxZ,0
646,Let us pray for all the displaced people and refugees Pope Francis https://t.co/FaiYLUJUot,0
647,https://t.co/Mp8aXtIFkS,0
648,Human trafficking  organ trafficking  forced labour and prostitution are true crimes against humanity Pope Francis https://t.co/59W51CU8s5,0
649,https://t.co/rm5h4r2OUy,0
650,“I  myself  was born in a family of migrants” Pope Francis https://t.co/PuzJCtZSvm,0
651,https://t.co/br5tVV3Oji,0
652,Let us pray together to the Virgin Mary so that she may sustain the victims of trafficking Pope Francis https://t.co/yhS1SySzbW,0
653,https://t.co/3v6QczL5ld,0
654,Again I firmly condemn every form of torture and call on everyone to work for its abolishment Pope Francis https://t.co/2hZkv881c7,0
655,https://t.co/BX7kGKVHoR,0
656,The other is a gift to be received with respect Pope Francis https://t.co/sm8HP9BNLs,0
657,https://t.co/ATBc84T1Im,0
658,Human trafficking is an open wound on the body of contemporary society Pope Francis https://t.co/OQQSQ8xoV8,0
659,https://t.co/6bBfjYwOKv,0
660,M_RSection in #Kaohsiung (Taiwan) with @apostleshipofthesea against exploitation  slavery and human trafficking.… https://t.co/32y6fsYMjo,0
661,https://t.co/ATC8KuqQ5e,0
662,I encourage those who work helping the men  women and children who are enslaved Pope Francis https://t.co/T87qCxBHzp,0
663,https://t.co/HEwx4Zuusg,0
664,Today's migratory flows open up a new «frontier» for mission Pope Francis https://t.co/ekpjdcfKcF,0
665,https://t.co/v5SKKxmcfL,0
666,Serving those who are in need with love and tenderness helps us to grow in humanity Pope Francis https://t.co/W3TGNZysYd,0
667,https://t.co/ocsqTWDehp,0
668,A firm commitment to human rights springs from an awareness of the unique and supreme value of each person Pope F… https://t.co/2apE5eUgyK,0
669,https://t.co/qwR8XF1gDn,0
670,Children have the right to a healthy and secure family environment Pope Francis https://t.co/FyDJ6wHXo8,0
671,https://t.co/MsRDLnV9eT,0
672,“A society made up of different cultures must seek unity in respect” Pope Francis https://t.co/gT7twpRgBf,0
673,https://t.co/RnRORV7HEz,0
674,As a refugee (1948)  I am happy to #ShareJouney for a better world. Fr. Michael. @iamCARITAS https://t.co/rqSuBlLvsN,0
675,RT @Pontifex: Let us share without fear the journey of migrants and refugees. #ShareJourney,0
676,M_RSection with @iamCARITAS to #ShareJourney https://t.co/S7awpfoqYR,0
677,https://t.co/wJLuCmKHwq,0
678,Jesus Christ is always waiting to be recognized in migrants Pope Francis https://t.co/cJR2L8bSsI,0
679,https://t.co/mCT9eaAjxd,0
680,I express my solidarity with migrants around the world and thank those who help them Pope Francis https://t.co/E8GjVekFld,0
681,https://t.co/snkvWeeFVs,0
